account_id	invoice_period_from	invoice_period_until	invoice_days	invoice_amount
0018a00001lodOWAAY	2022-01-19	2023-01-18	365	3846
0018a00001m1g12AAA	2022-01-19	2023-01-18	365	3242
0018a00001m1g12AAA	2023-01-19	2024-01-18	365	2225
0018a00001m1nLqAAI	2022-01-21	2023-01-20	365	8793
0018a00001m1wnoAAA	2022-02-01	2023-01-31	365	971
0018a00001m2IGLAA2	2022-01-19	2023-01-18	365	1284
0018a00001m2nwJAAQ	2022-02-11	2023-02-10	365	6325
0018a00001m2rkzAAA	2022-04-01	2023-03-31	365	1192
0018a00001m4fktAAA	2022-01-24	2023-01-23	365	1102
0018a00001m4ohcAAA	2022-02-03	2023-02-02	365	1579
0018a00001m4xSsAAI	2022-02-28	2023-02-27	365	1711
0018a00001m4xSsAAI	2022-08-08	2023-02-27	204	2020
0018a00001m5i5XAAQ	2022-03-08	2023-03-07	365	3768
0018a00001mEYyWAAW	2022-01-28	2023-01-27	365	4690
0018a00001mEsK2AAK	2022-04-30	2025-04-29	1096	31539
0018a00001mEsK2AAK	2022-09-23	2025-04-29	950	17884
0018a00001mHIDvAAO	2022-01-31	2023-01-30	365	2333
0018a00001mHIfpAAG	2022-02-02	2023-02-01	365	1830
0018a00001mHPQEAA4	2022-02-15	2023-02-14	365	5301
0018a00001mHPQEAA4	2022-10-11	2023-02-14	127	1255
0018a00001mHZSBAA4	2022-01-31	2023-01-30	365	7653
0018a00001mHZSBAA4	2022-02-24	2023-01-30	341	607
0018a00001mHZSBAA4	2022-05-06	2023-01-30	270	608
0018a00001mV6kpAAC	2022-02-02	2023-02-01	365	5091
0018a00001mV6kpAAC	2022-06-27	2023-02-01	220	187
0018a00001mVpd8AAC	2022-02-03	2023-02-02	365	2370
0018a00001mW6vmAAC	2022-02-03	2023-02-02	365	4160
0018a00001mWFw9AAG	2022-02-10	2023-02-09	365	6746
0018a00001mWn5JAAS	2022-02-08	2023-02-07	365	2053
0018a00001mXnWhAAK	2022-02-28	2023-02-27	365	3470
0018a00001mdVUtAAM	2022-08-17	2023-08-16	365	1698
0018a00001me11UAAQ	2022-05-23	2023-05-22	365	813
0018a00001meXkXAAU	2022-02-10	2023-02-09	365	3363
0018a00001menNFAAY	2022-02-25	2023-02-24	365	2674
0018a00001mewsRAAQ	2022-02-11	2023-02-10	365	3764
0018a00001mf86EAAQ	2022-02-11	2023-02-10	365	1958
0018a00001mf86EAAQ	2023-02-11	2024-02-10	365	1852
0018a00001mfEZ8AAM	2021-01-20	2022-01-19	365	2677
0018a00001mfEZ8AAM	2022-01-20	2023-01-19	365	919
0018a00001mfViZAAU	2022-01-24	2023-01-23	365	1511
0018a00001mfViZAAU	2022-02-11	2023-02-10	365	2319
0018a00001mfViZAAU	2022-09-01	2023-01-23	145	295
0018a00001mfViZAAU	2022-11-29	2023-01-23	56	48
0018a00001mfViZAAU	2023-01-24	2024-01-23	365	5299
0018a00001mfYdJAAU	2022-02-14	2023-02-13	365	2685
0018a00001mgpX8AAI	2022-02-14	2023-02-13	365	913
0018a00001mgvNiAAI	2022-08-17	2023-08-16	365	13013
0018a00001mgwZqAAI	2022-08-29	2023-08-28	365	23915
0018a00001mgwZyAAI	2021-03-07	2022-03-06	365	7662
0018a00001mgwZyAAI	2022-03-07	2023-03-06	365	7842
0018a00001mgwcgAAA	2021-03-07	2022-03-06	365	3486
0018a00001mgwcgAAA	2022-03-07	2023-03-06	365	2268
0018a00001mgwdJAAQ	2022-06-30	2023-06-29	365	683
0018a00001mgwdJAAQ	2022-11-01	2023-06-29	241	544
0018a00001mhf8fAAA	2022-02-15	2023-02-14	365	875
0018a00001mhf8fAAA	2022-02-28	2023-02-14	352	617
0018a00001mhf8fAAA	2022-03-17	2023-02-14	335	7537
0018a00001mhf8fAAA	2022-04-06	2023-02-14	315	1040
0018a00001mi3VAAAY	2022-02-16	2023-02-15	365	2425
0018a00001miEDfAAM	2022-02-16	2023-02-15	365	1457
0018a00001mikwcAAA	2022-03-17	2023-03-16	365	2360
0018a00001mimVPAAY	2022-02-17	2023-02-16	365	4147
0018a00001mjH3PAAU	2022-03-29	2023-03-28	365	2809
0018a00001mk2fJAAQ	2022-07-01	2023-06-30	365	4623
0018a00001mnd2MAAQ	2022-04-18	2023-04-17	365	637
0018a00001mojmdAAA	2022-04-06	2023-04-05	365	7003
0018a00001morw7AAA	2022-04-05	2023-04-04	365	2208
0018a00001mpF2UAAU	2022-04-04	2023-04-03	365	633
0018a00001mr4lWAAQ	2022-03-01	2023-02-28	365	2248
0018a00001mr6lxAAA	2022-03-30	2023-03-29	365	2839
0018a00001mr7I4AAI	2022-08-01	2023-07-31	365	3638
0018a00001mrIYbAAM	2022-03-09	2023-03-08	365	1507
0018a00001mrP6kAAE	2022-04-19	2023-04-18	365	4556
0018a00001mrgeeAAA	2020-02-18	2021-02-17	366	281
0018a00001mrv34AAA	2022-02-24	2023-02-23	365	2070
0018a00001msNkTAAU	2022-03-09	2023-03-08	365	1354
0018a00001mtYtoAAE	2022-02-28	2023-02-27	365	4085
0018a00001mtr4BAAQ	2022-03-01	2023-02-28	365	930
0018a00001mts35AAA	2022-04-01	2023-03-31	365	1116
0018a00001mttV8AAI	2022-03-03	2023-03-02	365	4848
0018a00001mu5H1AAI	2022-04-06	2023-04-05	365	3719
0018a00001n2l89AAA	2022-03-29	2023-03-28	365	1888
0018a00001n2umzAAA	2022-03-01	2023-02-28	365	1638
0018a00001n3GPHAA2	2021-01-29	2022-01-28	365	3344
0018a00001n3GXCAA2	2022-04-04	2023-04-03	365	2387
0018a00001n3VODAA2	2022-03-02	2023-03-01	365	3020
0018a00001n4c3fAAA	2022-03-03	2023-03-02	365	1243
0018a00001n4c3fAAA	2022-03-11	2023-03-02	357	740
0018a00001n7zsnAAA	2022-03-21	2023-03-20	365	1445
0018a00001n82zmAAA	2022-03-08	2023-03-07	365	5785
0018a00001n8BKkAAM	2022-03-15	2023-03-14	365	1187
0018a00001n8WUQAA2	2022-03-14	2023-03-13	365	505
0018a00001n8YdUAAU	2022-03-09	2023-03-08	365	3698
0018a00001n8x2lAAA	2022-03-29	2023-03-28	365	723
0018a00001n8x2lAAA	2022-10-20	2023-03-28	160	458
0018a00001n9lJXAAY	2022-04-04	2023-04-03	365	1296
0018a00001n9r0VAAQ	2022-03-14	2023-03-13	365	2389
0018a00001nK9HyAAK	2022-04-19	2023-04-18	365	1054
0018a00001nKVjIAAW	2022-03-14	2023-03-13	365	489
0018a00001nL1oQAAS	2022-03-15	2023-03-14	365	1588
0018a00001nL363AAC	2022-03-15	2023-03-14	365	3345
0018a00001nL6R8AAK	2022-03-15	2023-03-14	365	5065
0018a00001nLKjPAAW	2022-03-16	2023-03-15	365	5078
0018a00001nLPMpAAO	2022-03-24	2023-03-23	365	1883
0018a00001nLX1vAAG	2022-03-16	2023-03-15	365	3026
0018a00001nLZYSAA4	2022-03-24	2023-03-23	365	953
0018a00001nLgiDAAS	2022-06-21	2023-06-20	365	1226
0018a00001nLzKWAA0	2022-03-17	2023-03-16	365	962
0018a00001nMCbkAAG	2022-05-27	2023-05-26	365	3123
0018a00001nNLQvAAO	2022-03-18	2023-03-17	365	924
0018a00001nU0vMAAS	2022-03-23	2023-03-22	365	1020
0018a00001nUXslAAG	2022-04-26	2023-04-25	365	6782
0018a00001nUXslAAG	2022-06-24	2023-04-25	306	3213
0018a00001nV7SiAAK	2022-04-19	2023-04-18	365	1145
0018a00001nVs6qAAC	2022-03-24	2023-03-23	365	1308
0018a00001nVs6qAAC	2022-04-12	2023-03-23	346	829
0018a00001naU23AAE	2022-05-11	2023-05-10	365	9407
0018a00001navtlAAA	2022-03-28	2023-03-27	365	3211
0018a00001nc6lJAAQ	2022-03-29	2023-03-28	365	5351
0018a00001ncCwtAAE	2021-04-01	2022-03-31	365	7674
0018a00001ncCwtAAE	2022-04-01	2023-03-31	365	4112
0018a00001ncYMRAA2	2022-03-28	2023-03-27	365	2995
0018a00001ncakDAAQ	2022-03-28	2023-03-27	365	1782
0018a00001ndQp7AAE	2022-03-29	2023-03-28	365	2427
0018a00001ndRnqAAE	2022-04-12	2023-04-11	365	1522
0018a00001ndRnqAAE	2023-04-12	2024-04-11	366	3966
0018a00001ndtaqAAA	2022-04-04	2023-04-03	365	1406
0018a00001neHmQAAU	2022-03-31	2023-03-30	365	2059
0018a00001nnP93AAE	2022-08-25	2023-08-24	365	4088
0018a00001nzLYpAAM	2022-04-05	2023-04-04	365	2032
0018a00001nzNNDAA2	2022-04-07	2023-04-06	365	440
0018a00001nzYbRAAU	2022-04-05	2023-04-04	365	2256
0018a00001o07B7AAI	2022-04-12	2023-04-11	365	1419
0018a00001o07B7AAI	2022-07-13	2023-04-11	273	347
0018a00001o07B8AAI	2022-04-06	2023-04-05	365	1579
0018a00001o0HdlAAE	2022-04-06	2023-04-05	365	1146
0018a00001o0TA2AAM	2022-05-16	2023-05-15	365	5496
0018a00001o0jDPAAY	2022-04-28	2023-04-27	365	2069
0018a00001o2YF9AAM	2022-04-25	2023-04-24	365	1102
0018a00001o2YF9AAM	2022-06-22	2023-04-24	307	1545
0018a00001o80AgAAI	2022-04-18	2023-04-17	365	2315
0018a00001o98ETAAY	2022-04-12	2023-04-11	365	1773
0018a00001oANhvAAG	2022-04-19	2023-04-18	365	1738
0018a00001oAbxWAAS	2022-04-15	2023-04-14	365	2558
0018a00001oH6G0AAK	2022-04-18	2023-04-17	365	945
0018a00001oIy83AAC	2022-04-25	2023-04-24	365	3835
0018a00001oJpQVAA0	2022-05-13	2023-05-12	365	6589
0018a00001oK5qQAAS	2022-06-23	2023-06-22	365	6570
0018a00001oK8ohAAC	2022-05-09	2023-05-08	365	1924
0018a00001oK90UAAS	2022-01-31	2023-01-30	365	1933
0018a00001oK9I5AAK	2022-07-01	2023-06-30	365	3399
0018a00001oK9I5AAK	2022-12-02	2023-06-30	211	3722
0018a00001oQ8edAAC	2022-04-25	2023-04-24	365	2048
0018a00001oQ8edAAC	2022-10-14	2023-04-24	193	1241
0018a00001oQu0BAAS	2022-04-26	2023-04-25	365	1695
0018a00001oQxIWAA0	2022-06-21	2023-06-20	365	6807
0018a00001oQxIcAAK	2022-04-26	2023-04-25	365	2270
0018a00001oRVmfAAG	2020-11-16	2021-11-15	365	1301
0018a00001oRVmfAAG	2022-09-26	2023-09-25	365	2398
0018a00001oRYeDAAW	2022-04-26	2023-04-25	365	875
0018a00001oS6HIAA0	2022-05-10	2023-05-09	365	8612
0018a00001oTZ5mAAG	2022-05-05	2023-05-04	365	2531
0018a00001oUk3iAAC	2022-06-03	2023-06-02	365	1208
0018a00001oVbinAAC	2022-05-05	2023-05-04	365	3690
0018a00001oVjJ3AAK	2022-05-05	2023-05-04	365	3166
0018a00001oVjJ3AAK	2022-05-18	2023-05-04	352	402
0018a00001oVjJ3AAK	2022-09-01	2023-05-04	246	850
0018a00001oVjJ3AAK	2022-10-26	2023-05-04	191	250
0018a00001oWXRtAAO	2022-06-02	2023-06-01	365	648
0018a00001ocLYxAAM	2022-05-12	2023-05-11	365	5894
0018a00001ocWbxAAE	2022-05-05	2023-05-04	365	1559
0018a00001odGx5AAE	2022-05-09	2023-05-08	365	2127
0018a00001oeC8SAAU	2022-10-01	2023-09-30	365	6574
0018a00001oeDoGAAU	2022-06-02	2023-06-01	365	8703
0018a00001oeDoGAAU	2022-06-16	2023-06-01	351	641
0018a00001oeDoGAAU	2022-09-01	2023-06-01	274	355
0018a00001oeGZIAA2	2022-05-13	2023-05-12	365	1649
0018a00001oeHmgAAE	2022-05-24	2023-05-23	365	1537
0018a00001oeIPMAA2	2022-05-12	2023-05-11	365	1425
0018a00001oeJK6AAM	2022-05-20	2023-05-19	365	1086
0018a00001oeJQOAA2	2022-05-16	2023-05-15	365	1781
0018a00001oeMxUAAU	2022-05-18	2023-05-17	365	91
0018a00001oeNmJAAU	2022-05-16	2023-05-15	365	1493
0018a00001oeSg8AAE	2022-05-17	2023-05-16	365	1802
0018a00001oeUmTAAU	2022-05-27	2023-05-26	365	3264
0018a00001oeVZcAAM	2022-06-14	2023-06-13	365	2647
0018a00001oeZ3hAAE	2022-05-19	2023-05-18	365	2230
0018a00001oeiDAAAY	2022-05-27	2023-05-26	365	772
0018a00001oeiP2AAI	2022-05-24	2023-05-23	365	1038
0018a00001oejWqAAI	2022-05-25	2023-05-24	365	2367
0018a00001oelsDAAQ	2022-07-26	2023-07-25	365	1160
0018a00001oem9vAAA	2022-05-25	2023-05-24	365	2494
0018a00001oemPHAAY	2022-06-07	2023-06-06	365	7638
0018a00001oeqLrAAI	2022-06-23	2023-06-22	365	2081
0018a00001oesU9AAI	2022-06-09	2023-06-08	365	5504
0018a00001oetcvAAA	2022-07-26	2023-07-25	365	3611
0018a00001oeuB7AAI	2022-10-17	2023-10-16	365	5352
0018a00001oeuB7AAI	2022-11-25	2023-10-16	326	2507
0018a00001oex4tAAA	2022-08-17	2023-08-16	365	1546
0018a00001oexI9AAI	2022-06-02	2023-06-01	365	3041
0018a00001qWY8XAAW	2022-06-02	2023-06-01	365	8359
0018a00001qWYCKAA4	2022-06-03	2023-06-02	365	1714
0018a00001qWZMIAA4	2022-08-26	2023-08-25	365	1019
0018a00001qWZNaAAO	2022-06-07	2023-06-06	365	1657
0018a00001qWZw7AAG	2022-06-10	2023-06-09	365	1822
0018a00001qWZw7AAG	2022-08-26	2023-06-09	288	260
0018a00001qWbEuAAK	2022-12-14	2023-12-13	365	1650
0018a00001qWbfSAAS	2022-06-17	2023-06-16	365	4302
0018a00001qWcN2AAK	2020-12-10	2021-12-09	365	1906
0018a00001qWcN2AAK	2022-06-14	2023-06-13	365	5491
0018a00001qWcReAAK	2022-06-20	2023-06-19	365	3365
0018a00001qWcReAAK	2022-06-22	2023-06-19	363	103
0018a00001qWcReAAK	2022-10-14	2023-06-19	249	443
0018a00001qWd23AAC	2022-06-13	2023-06-12	365	1687
0018a00001qWd2XAAS	2022-06-07	2023-06-06	365	1568
0018a00001qWdEhAAK	2022-06-08	2023-06-07	365	6459
0018a00001qWe3gAAC	2022-06-27	2023-06-26	365	4007
0018a00001qWehYAAS	2022-07-12	2023-07-11	365	2674
0018a00001qWehYAAS	2022-11-17	2023-07-11	237	340
0018a00001qWhjdAAC	2022-07-01	2023-06-30	365	2314
0018a00001qXZHNAA4	2022-06-30	2023-06-29	365	1486
0018a00001qXc0JAAS	2022-06-23	2023-06-22	365	1175
0018a00001qXkWNAA0	2022-06-21	2023-06-20	365	2588
0018a00001qXksuAAC	2022-08-08	2023-08-07	365	4524
0018a00001qXl0gAAC	2022-06-28	2023-06-27	365	9983
0018a00001qYgWcAAK	2022-06-21	2023-06-20	365	4435
0018a00001qYh8pAAC	2022-07-25	2023-07-24	365	780
0018a00001qYhclAAC	2022-07-08	2023-07-07	365	3517
0018a00001qYlUNAA0	2022-06-28	2023-06-27	365	3949
0018a00001qYlgiAAC	2022-06-27	2023-06-26	365	1805
0018a00001tCQWiAAO	2022-06-28	2023-06-27	365	1461
0018a00001tCQX7AAO	2022-08-18	2023-08-17	365	15850
0018a00001tCRMeAAO	2022-09-28	2023-09-27	365	3337
0018a00001tCRV7AAO	2022-07-01	2023-06-30	365	1243
0018a00001tCZC7AAO	2022-06-30	2023-06-29	365	999
0018a00001tCjQEAA0	2022-07-05	2023-07-04	365	2651
0018a00001tCvuYAAS	2022-07-06	2023-07-05	365	2711
0018a00001tDDCcAAO	2022-07-07	2023-07-06	365	2534
0018a00001tDDPqAAO	2022-07-11	2023-07-10	365	2498
0018a00001tDFYkAAO	2022-07-11	2023-07-10	365	5010
0018a00001tDGO2AAO	2022-08-10	2023-08-09	365	2335
0018a00001tDGoiAAG	2022-07-14	2023-07-13	365	1713
0018a00001tDGoiAAG	2022-08-19	2023-07-13	329	277
0018a00001tDHAwAAO	2022-07-14	2023-07-13	365	3023
0018a00001tDHULAA4	2022-10-25	2023-10-24	365	2460
0018a00001tDHsSAAW	2022-08-11	2023-08-10	365	2308
0018a00001tDHtFAAW	2022-07-18	2023-07-17	365	1060
0018a00001tDHuIAAW	2022-08-29	2023-08-28	365	3041
0018a00001tDOyDAAW	2022-08-08	2023-08-07	365	2693
0018a00001tDPKqAAO	2022-07-19	2023-07-18	365	1515
0018a00001tDQcGAAW	2022-07-26	2023-07-25	365	2503
0018a00001tDRm2AAG	2022-09-28	2023-09-27	365	11115
0018a00001tDRnbAAG	2022-10-24	2023-10-23	365	1317
0018a00001tDRtQAAW	2022-08-30	2023-08-29	365	1058
0018a00001tDU8KAAW	2022-09-21	2023-09-20	365	5517
0018a00001tDUHiAAO	2022-07-26	2023-07-25	365	2250
0018a00001tDXdyAAG	2022-09-30	2023-09-29	365	1427
0018a00001tDXecAAG	2022-09-27	2023-09-26	365	1518
0018a00001tDXemAAG	2022-08-25	2023-08-24	365	6160
0018a00001tDXpGAAW	2022-08-17	2023-08-16	365	2151
0018a00001tDXr9AAG	2022-08-22	2023-08-21	365	6227
0018a00001tDYJ6AAO	2022-09-07	2023-09-06	365	1426
0018a00001tDYMtAAO	2022-09-01	2023-08-31	365	3234
0018a00001tDYMtAAO	2022-11-28	2023-08-31	277	2149
0018a00001tDYZpAAO	2022-08-01	2023-07-31	365	2153
0018a00001tDemUAAS	2022-08-08	2023-08-07	365	1181
0018a00001tDgeCAAS	2022-08-16	2023-08-15	365	902
0018a00001tDhgTAAS	2022-06-06	2023-06-05	365	1559
0018a00001tDhqlAAC	2022-12-05	2023-12-04	365	2902
0018a00001tDi2CAAS	2022-08-22	2023-08-21	365	2215
0018a00001tDi2CAAS	2022-11-28	2023-08-21	267	466
0018a00001tDkAvAAK	2022-08-10	2023-08-09	365	690
0018a00001tDkDgAAK	2022-08-10	2023-08-09	365	3448
0018a00001tDkXbAAK	2022-08-10	2023-08-09	365	2236
0018a00001tDl9AAAS	2020-07-24	2021-07-23	365	3525
0018a00001tDl9AAAS	2020-07-30	2021-07-23	359	244
0018a00001tDl9AAAS	2020-10-05	2021-07-23	292	351
0018a00001tDlApAAK	2022-09-05	2023-09-04	365	2664
0018a00001tDtSiAAK	2022-10-10	2023-10-09	365	1271
0018a00001tDtl4AAC	2022-09-08	2023-09-07	365	6237
0018a00001tDty9AAC	2022-08-23	2023-08-22	365	1219
0018a00001tDu8IAAS	2022-09-15	2023-09-14	365	1593
0018a00001tDuG1AAK	2022-08-18	2023-08-17	365	1762
0018a00001tDxByAAK	2022-09-16	2023-09-15	365	1143
0018a00001tDxNNAA0	2022-08-31	2023-08-30	365	1581
0018a00001tDydRAAS	2022-08-25	2023-08-24	365	1404
0018a00001tDzLCAA0	2022-09-13	2023-09-12	365	5230
0018a00001tE2WhAAK	2022-09-27	2023-09-26	365	1509
0018a00001tE2tZAAS	2022-09-01	2023-08-31	365	857
0018a00001tE3SlAAK	2022-09-01	2023-08-31	365	1548
0018a00001tE48IAAS	2022-09-21	2023-09-20	365	1498
0018a00001tE5pMAAS	2022-09-05	2023-09-04	365	2751
0018a00001tE7BMAA0	2022-09-06	2023-09-05	365	2507
0018a00001tE7esAAC	2022-09-12	2023-09-11	365	1324
0018a00001tE84kAAC	2022-09-30	2023-09-29	365	1929
0018a00001tE8SBAA0	2022-11-14	2023-11-13	365	5523
0018a00001tE8UsAAK	2022-09-14	2023-09-13	365	2145
0018a00001tE8rmAAC	2022-12-19	2023-12-18	365	1650
0018a00001tE97LAAS	2022-12-09	2023-12-08	365	3326
0018a00001tEAmoAAG	2022-10-21	2023-10-20	365	1370
0018a00001tEB1DAAW	2022-10-13	2023-10-12	365	16855
0018a00001tEBLMAA4	2022-09-13	2023-09-12	365	2295
0018a00001tEBLMAA4	2022-10-10	2023-09-12	338	2004
0018a00001tEBuSAAW	2022-10-03	2023-10-02	365	1975
0018a00001tECj7AAG	2022-10-21	2023-10-20	365	729
0018a00001tEDn4AAG	2022-10-31	2023-10-30	365	5260
0018a00001tEGsMAAW	2022-10-13	2023-10-12	365	1939
0018a00001tEHORAA4	2022-11-29	2023-11-28	365	2445
0018a00001tEIFqAAO	2022-09-26	2023-09-25	365	652
0018a00001tEIgSAAW	2022-11-22	2023-11-21	365	1613
0018a00001tEKwvAAG	2022-10-01	2023-09-30	365	21726
0018a00001tEP44AAG	2022-09-29	2023-09-28	365	2963
0018a00001tEP8zAAG	2022-09-27	2023-09-26	365	2218
0018a00001tEPiQAAW	2022-09-28	2023-09-27	365	3946
0018a00001tEPr8AAG	2022-10-12	2023-10-11	365	4215
0018a00001tEPxTAAW	2022-11-07	2023-11-06	365	902
0018a00001tEQ45AAG	2022-11-18	2023-11-17	365	8812
0018a00001tEQ4tAAG	2022-09-29	2023-09-28	365	2090
0018a00001tERbVAAW	2022-10-25	2023-10-24	365	1442
0018a00001tES3wAAG	2022-10-05	2023-10-04	365	2459
0018a00001tES4QAAW	2022-10-05	2023-10-04	365	601
0018a00001tESKYAA4	2022-10-05	2023-10-04	365	1748
0018a00001tEX9sAAG	2022-10-25	2023-10-24	365	1257
0018a00001tEXj0AAG	2022-10-10	2023-10-09	365	1297
0018a00001tEXzwAAG	2022-11-30	2023-11-29	365	7747
0018a00001tEY27AAG	2022-10-07	2023-10-06	365	3109
0018a00001tEY27AAG	2022-11-07	2023-10-06	334	445
0018a00001tEY4wAAG	2022-10-11	2023-10-10	365	1942
0018a00001tEYqqAAG	2022-11-02	2023-11-01	365	2547
0018a00001tEYrKAAW	2022-11-14	2023-11-13	365	1094
0018a00001tEZTWAA4	2022-10-13	2023-10-12	365	2488
0018a00001tEbHXAA0	2022-12-08	2023-12-07	365	6744
0018a00001uBAfyAAG	2022-10-19	2023-10-18	365	2466
0018a00001uBAxrAAG	2022-10-13	2023-10-12	365	3402
0018a00001uBB1AAAW	2022-11-07	2023-11-06	365	4697
0018a00001uBBkDAAW	2022-10-24	2023-10-23	365	3816
0018a00001uBBlkAAG	2022-10-14	2023-10-13	365	2077
0018a00001uBBt8AAG	2022-11-02	2023-11-01	365	2395
0018a00001uBDFrAAO	2022-10-21	2023-10-20	365	2211
0018a00001uBEdNAAW	2022-10-26	2023-10-25	365	1569
0018a00001uBFUZAA4	2022-10-21	2023-10-20	365	9099
0018a00001uBG8vAAG	2022-10-27	2023-10-26	365	1642
0018a00001uBHckAAG	2022-10-27	2023-10-26	365	2301
0018a00001uBIGfAAO	2022-10-25	2023-10-24	365	910
0018a00001uBIwIAAW	2022-11-03	2023-11-02	365	1430
0018a00001uBJ8gAAG	2022-10-28	2023-10-27	365	2526
0018a00001uBJvzAAG	2022-11-08	2023-11-07	365	1514
0018a00001uBJw9AAG	2022-11-07	2023-11-06	365	2563
0018a00001uBKFVAA4	2022-11-04	2023-11-03	365	1742
0018a00001uBKWFAA4	2022-10-31	2023-10-30	365	1861
0018a00001uBKvKAAW	2022-11-04	2023-11-03	365	319
0018a00001uBNTxAAO	2022-11-03	2023-11-02	365	2410
0018a00001uBNbUAAW	2022-11-01	2023-10-31	365	2870
0018a00001uBO2nAAG	2022-11-07	2023-11-06	365	2314
0018a00001uBOTWAA4	2022-11-04	2023-11-03	365	4413
0018a00001uBOuJAAW	2022-11-23	2023-11-22	365	1960
0018a00001uBQmqAAG	2022-12-12	2023-12-11	365	2415
0018a00001uBR5xAAG	2022-12-22	2023-12-21	365	1728
0018a00001uBSvoAAG	2022-11-16	2023-11-15	365	2403
0018a00001uBT4EAAW	2022-12-16	2023-12-15	365	571
0018a00001uBURFAA4	2022-11-30	2023-11-29	365	3532
0018a00001uBUW2AAO	2022-11-24	2023-11-23	365	4452
0018a00001uBVMXAA4	2022-11-15	2023-11-14	365	1034
0018a00001uBVivAAG	2022-11-17	2023-11-16	365	1594
0018a000020qyN7AAI	2022-11-16	2023-11-15	365	1013
0018a000020qzV6AAI	2022-12-09	2023-12-08	365	5490
0018a000020r0TzAAI	2022-11-17	2023-11-16	365	11490
0018a000020r27fAAA	2022-12-02	2023-12-01	365	4386
0018a000020r2CgAAI	2022-11-22	2023-11-21	365	2571
0018a000020r2GiAAI	2022-12-20	2023-12-19	365	2604
0018a000020r4AEAAY	2022-11-30	2023-11-29	365	1592
0018a000020r6kUAAQ	2022-12-01	2023-11-30	365	1618
0018a000020r7J3AAI	2022-11-29	2023-11-28	365	1705
0018a000020r7zgAAA	2022-11-30	2023-11-29	365	1339
0018a000020r8FzAAI	2022-11-30	2023-11-29	365	3321
0018a000020rAYlAAM	2022-12-01	2023-11-30	365	2189
0018a000020rB9dAAE	2022-12-02	2023-12-01	365	3283
0018a000020rCd8AAE	2022-12-14	2023-12-13	365	7783
0018a000020rDeqAAE	2022-12-05	2023-12-04	365	1709
0018a000020rEBbAAM	2022-12-09	2023-12-08	365	1840
0018a000020rEKJAA2	2022-12-08	2023-12-07	365	2294
0018a000020rEeJAAU	2022-12-27	2023-12-26	365	5430
0018a000020rGNoAAM	2022-12-22	2023-12-21	365	2435
0018a000020rHWEAA2	2023-01-06	2024-01-05	365	2583
0018a000020rJYnAAM	2022-12-21	2023-12-20	365	3047
0018a000020rK7tAAE	2022-12-19	2023-12-18	365	1530
0018a000020rM0KAAU	2022-12-27	2023-12-26	365	990
0018a000020rOhsAAE	2022-12-19	2023-12-18	365	1771
0018a000020rOqYAAU	2022-12-20	2023-12-19	365	2538
0018a000020rQK2AAM	2022-12-21	2023-12-20	365	1743
0018a000020rQcFAAU	2023-01-09	2024-01-08	365	907
0018a000020rQy2AAE	2022-12-22	2023-12-21	365	975
0018a000020rRS9AAM	2023-01-02	2024-01-01	365	2931
0018a000020rZSaAAM	2022-12-30	2023-12-29	365	1664
0018a000020raR0AAI	2023-01-02	2024-01-01	365	975
0018a000020rkyVAAQ	2023-01-10	2024-01-09	365	908
001E000000RSEj1IAH	2020-05-27	2021-05-26	365	640
001E000000RSEj1IAH	2021-05-27	2022-05-26	365	1911
001E000000RSEj1IAH	2022-05-27	2023-05-26	365	1511
001E000000SAdfAIAT	2022-08-15	2023-08-14	365	1575
001E000000SAdfDIAT	2022-08-12	2023-08-11	365	4999
001E000000SAdjUIAT	2020-11-01	2021-10-31	365	1930
001E000000SAdjUIAT	2021-11-01	2022-10-31	365	2656
001E000000SAdjUIAT	2022-11-01	2023-10-31	365	2282
001E000000U4LK1IAN	2020-11-28	2021-11-27	365	1601
001E000000Vo1hFIAR	2020-05-10	2021-05-09	365	966
001E000000Vo1hFIAR	2021-05-10	2022-05-09	365	3947
001E000000Vo1hFIAR	2021-11-08	2022-05-09	183	255
001E000000Vo1hFIAR	2022-05-10	2023-05-09	365	7121
001E000000VtRBkIAN	2020-05-14	2021-05-13	365	3234
001E000000VtRBkIAN	2021-05-14	2022-05-13	365	3998
001E000000VtRBkIAN	2022-05-14	2023-05-13	365	2416
001E000000VtRD1IAN	2020-11-10	2021-11-09	365	5226
001E000000VtRD1IAN	2020-12-07	2021-11-09	338	1237
001E000000VtRD1IAN	2021-01-13	2021-11-09	301	564
001E000000VtRD1IAN	2021-03-09	2021-11-09	246	326
001E000000VtRD1IAN	2021-11-10	2022-11-09	365	6466
001E000000VtRD1IAN	2022-11-10	2023-11-09	365	1603
001E000000VtRFDIA3	2020-07-28	2021-07-27	365	1949
001E000000VtRFDIA3	2020-09-01	2021-08-31	365	18409
001E000000VtRFDIA3	2021-04-26	2021-07-27	93	705
001E000000VtRFDIA3	2021-07-28	2022-07-27	365	7808
001E000000VtRFDIA3	2021-09-01	2022-08-31	365	5405
001E000000VtRFDIA3	2022-09-01	2023-08-31	365	5130
001E000000ZeyVEIAZ	2020-02-23	2021-02-22	366	938
001E000000ndQkjIAE	2020-03-10	2021-03-09	365	1498
001E000000ndQkjIAE	2021-03-10	2022-03-09	365	1486
001E000000ndQkjIAE	2022-03-10	2023-03-09	365	1878
001E000000ne2bEIAQ	2020-12-13	2021-12-12	365	417
